chrom	start	end	size	sample	PercALesion	TotalCovLesion	NumSNPLesion	PercANotLesion	TotalCovNotLesion	NumSNPNotLesion
chr01	23250000	24250000	1000000	2073_SRR6123032_SRR6123183_3073	0.3181818181818182	22	17	0.251	330669	266675
chr01	24250000	26000000	1750000	2073_SRR6123032_SRR6123183_3073	0.3790432801822323	2195	1809	0.251	330669	266675
chr01	43000000	43750000	750000	2073_SRR6123032_SRR6123183_3073	0.2549019607843137	153	126	0.251	330669	266675
chr01	52750000	53500000	750000	2073_SRR6123032_SRR6123183_3073	0.47368421052631576	38	27	0.251	330669	266675
chr01	54000000	56000000	2000000	2073_SRR6123032_SRR6123183_3073	0.3157894736842105	19	15	0.251	330669	266675
chr01	67000000	68250000	1250000	2073_SRR6123032_SRR6123183_3073	0.268	250	201	0.251	330669	266675
chr04	13000000	14000000	1000000	2073_SRR6123032_SRR6123183_3073	0.1708542713567839	796	649	0.251	330669	266675
chr08	49000000	49750000	750000	2073_SRR6123032_SRR6123183_3073	0.3728813559322034	413	334	0.251	330669	266675
chr09	32750000	33500000	750000	2073_SRR6123032_SRR6123183_3073	0.0	1	1	0.251	330669	266675
chr09	40000000	41000000	1000000	2073_SRR6123032_SRR6123183_3073	0.0	1	1	0.251	330669	266675
chr09	40250000	41000000	750000	2073_SRR6123032_SRR6123183_3073	NA	0	0	0.251	330669	266675
chr01	1000000	5750000	4750000	2074_SRR6123032_SRR6123183_3074	0.26269315673289184	2265	1805	0.25	331706	267585
chr01	6000000	9250000	3250000	2074_SRR6123032_SRR6123183_3074	0.2593684210526316	2375	1884	0.25	331706	267585
chr01	20250000	21000000	750000	2074_SRR6123032_SRR6123183_3074	0.11666666666666667	60	48	0.25	331706	267585
chr01	23250000	24250000	1000000	2074_SRR6123032_SRR6123183_3074	0.7222222222222222	18	14	0.25	331706	267585
chr01	24250000	26000000	1750000	2074_SRR6123032_SRR6123183_3074	0.36317722681359044	2178	1789	0.25	331706	267585
chr01	43000000	43750000	750000	2074_SRR6123032_SRR6123183_3074	0.30434782608695654	138	121	0.25	331706	267585
chr01	52750000	53500000	750000	2074_SRR6123032_SRR6123183_3074	0.3125	48	36	0.25	331706	267585
chr01	54000000	56000000	2000000	2074_SRR6123032_SRR6123183_3074	0.2916666666666667	24	21	0.25	331706	267585
chr01	67000000	68250000	1250000	2074_SRR6123032_SRR6123183_3074	0.22340425531914893	188	155	0.25	331706	267585
chr04	13000000	14000000	1000000	2074_SRR6123032_SRR6123183_3074	0.1918158567774936	782	638	0.25	331706	267585
chr08	49000000	49750000	750000	2074_SRR6123032_SRR6123183_3074	0.34549878345498786	411	333	0.25	331706	267585
chr09	32750000	33500000	750000	2074_SRR6123032_SRR6123183_3074	0.0	1	1	0.25	331706	267585
chr09	40000000	41000000	1000000	2074_SRR6123032_SRR6123183_3074	0.5	2	2	0.25	331706	267585
chr09	40250000	41000000	750000	2074_SRR6123032_SRR6123183_3074	NA	0	0	0.25	331706	267585
chr01	1000000	5750000	4750000	2075_SRR6123032_SRR6123183_3075	0.2691484809584938	2337	1855	0.251	331326	267430
chr01	6000000	9250000	3250000	2075_SRR6123032_SRR6123183_3075	0.25936599423631124	2429	1974	0.251	331326	267430
chr01	20250000	21000000	750000	2075_SRR6123032_SRR6123183_3075	0.10526315789473684	57	47	0.251	331326	267430
chr01	23250000	24250000	1000000	2075_SRR6123032_SRR6123183_3075	0.21052631578947367	19	16	0.251	331326	267430
chr01	24250000	26000000	1750000	2075_SRR6123032_SRR6123183_3075	0.38053905893101875	2189	1771	0.251	331326	267430
chr01	43000000	43750000	750000	2075_SRR6123032_SRR6123183_3075	0.29120879120879123	182	146	0.251	331326	267430
chr01	52750000	53500000	750000	2075_SRR6123032_SRR6123183_3075	0.24	25	19	0.251	331326	267430
chr01	54000000	56000000	2000000	2075_SRR6123032_SRR6123183_3075	0.2857142857142857	14	13	0.251	331326	267430
chr01	67000000	68250000	1250000	2075_SRR6123032_SRR6123183_3075	0.17937219730941703	223	174	0.251	331326	267430
chr04	13000000	14000000	1000000	2075_SRR6123032_SRR6123183_3075	0.15258511979823455	793	667	0.251	331326	267430
chr08	49000000	49750000	750000	2075_SRR6123032_SRR6123183_3075	0.3453038674033149	362	297	0.251	331326	267430
chr09	32750000	33500000	750000	2075_SRR6123032_SRR6123183_3075	0.4	5	2	0.251	331326	267430
chr09	40000000	41000000	1000000	2075_SRR6123032_SRR6123183_3075	0.5	4	3	0.251	331326	267430
chr09	40250000	41000000	750000	2075_SRR6123032_SRR6123183_3075	NA	0	0	0.251	331326	267430
chr01	1000000	5750000	4750000	2076_SRR6123032_SRR6123183_3076	0.25117471166168304	2341	1886	0.253	331107	267075
chr01	6000000	9250000	3250000	2076_SRR6123032_SRR6123183_3076	0.25305778152678193	2371	1863	0.253	331107	267075
chr01	20250000	21000000	750000	2076_SRR6123032_SRR6123183_3076	0.08333333333333333	60	48	0.253	331107	267075
chr01	23250000	24250000	1000000	2076_SRR6123032_SRR6123183_3076	0.3888888888888889	18	17	0.253	331107	267075
chr01	24250000	26000000	1750000	2076_SRR6123032_SRR6123183_3076	0.37136563876651985	2270	1840	0.253	331107	267075
chr01	43000000	43750000	750000	2076_SRR6123032_SRR6123183_3076	0.25142857142857145	175	147	0.253	331107	267075
chr01	52750000	53500000	750000	2076_SRR6123032_SRR6123183_3076	0.125	40	24	0.253	331107	267075
chr01	54000000	56000000	2000000	2076_SRR6123032_SRR6123183_3076	0.2857142857142857	21	16	0.253	331107	267075
chr01	67000000	68250000	1250000	2076_SRR6123032_SRR6123183_3076	0.26229508196721313	183	151	0.253	331107	267075
chr04	13000000	14000000	1000000	2076_SRR6123032_SRR6123183_3076	0.18294190358467244	809	654	0.253	331107	267075
chr08	49000000	49750000	750000	2076_SRR6123032_SRR6123183_3076	0.34278959810874704	423	341	0.253	331107	267075
chr09	32750000	33500000	750000	2076_SRR6123032_SRR6123183_3076	0.0	3	3	0.253	331107	267075
chr09	40000000	41000000	1000000	2076_SRR6123032_SRR6123183_3076	0.0	2	1	0.253	331107	267075
chr09	40250000	41000000	750000	2076_SRR6123032_SRR6123183_3076	NA	0	0	0.253	331107	267075
chr01	1000000	5750000	4750000	2077_SRR6123032_SRR6123183_3077	0.2523686477174849	2322	1879	0.252	331756	267626
chr01	6000000	9250000	3250000	2077_SRR6123032_SRR6123183_3077	0.26651480637813213	2195	1784	0.252	331756	267626
chr01	20250000	21000000	750000	2077_SRR6123032_SRR6123183_3077	0.20833333333333334	48	41	0.252	331756	267626
chr01	23250000	24250000	1000000	2077_SRR6123032_SRR6123183_3077	0.17647058823529413	17	12	0.252	331756	267626
chr01	24250000	26000000	1750000	2077_SRR6123032_SRR6123183_3077	0.375	2240	1848	0.252	331756	267626
chr01	43000000	43750000	750000	2077_SRR6123032_SRR6123183_3077	0.23295454545454544	176	148	0.252	331756	267626
chr01	52750000	53500000	750000	2077_SRR6123032_SRR6123183_3077	0.15151515151515152	33	22	0.252	331756	267626
chr01	54000000	56000000	2000000	2077_SRR6123032_SRR6123183_3077	0.17647058823529413	17	15	0.252	331756	267626
chr01	67000000	68250000	1250000	2077_SRR6123032_SRR6123183_3077	0.23376623376623376	231	189	0.252	331756	267626
chr04	13000000	14000000	1000000	2077_SRR6123032_SRR6123183_3077	0.1820480404551201	791	641	0.252	331756	267626
chr08	49000000	49750000	750000	2077_SRR6123032_SRR6123183_3077	0.36	400	336	0.252	331756	267626
chr09	32750000	33500000	750000	2077_SRR6123032_SRR6123183_3077	0.0	2	2	0.252	331756	267626
chr09	40000000	41000000	1000000	2077_SRR6123032_SRR6123183_3077	0.5	2	2	0.252	331756	267626
chr09	40250000	41000000	750000	2077_SRR6123032_SRR6123183_3077	NA	0	0	0.252	331756	267626
chr01	1000000	5750000	4750000	2078_SRR6123032_SRR6123183_3078	0.26263924592973437	2334	1881	0.25	331111	267066
chr01	6000000	9250000	3250000	2078_SRR6123032_SRR6123183_3078	0.2712431979907911	2389	1889	0.25	331111	267066
chr01	20250000	21000000	750000	2078_SRR6123032_SRR6123183_3078	0.1276595744680851	47	38	0.25	331111	267066
chr01	23250000	24250000	1000000	2078_SRR6123032_SRR6123183_3078	0.25	8	8	0.25	331111	267066
chr01	24250000	26000000	1750000	2078_SRR6123032_SRR6123183_3078	0.3838294091514882	2251	1832	0.25	331111	267066
chr01	43000000	43750000	750000	2078_SRR6123032_SRR6123183_3078	0.2840909090909091	176	149	0.25	331111	267066
chr01	52750000	53500000	750000	2078_SRR6123032_SRR6123183_3078	0.12121212121212122	33	21	0.25	331111	267066
chr01	54000000	56000000	2000000	2078_SRR6123032_SRR6123183_3078	0.2222222222222222	18	16	0.25	331111	267066
chr01	67000000	68250000	1250000	2078_SRR6123032_SRR6123183_3078	0.2062780269058296	223	194	0.25	331111	267066
chr04	13000000	14000000	1000000	2078_SRR6123032_SRR6123183_3078	0.20327102803738317	856	688	0.25	331111	267066
chr08	49000000	49750000	750000	2078_SRR6123032_SRR6123183_3078	0.3333333333333333	429	326	0.25	331111	267066
chr09	32750000	33500000	750000	2078_SRR6123032_SRR6123183_3078	0.25	4	4	0.25	331111	267066
chr09	40000000	41000000	1000000	2078_SRR6123032_SRR6123183_3078	0.0	2	2	0.25	331111	267066
chr09	40250000	41000000	750000	2078_SRR6123032_SRR6123183_3078	NA	0	0	0.25	331111	267066
chr01	1000000	5750000	4750000	2079_SRR6123032_SRR6123183_3079	0.27545454545454545	2200	1824	0.252	330986	266977
chr01	6000000	9250000	3250000	2079_SRR6123032_SRR6123183_3079	0.2694063926940639	2409	1915	0.252	330986	266977
chr01	20250000	21000000	750000	2079_SRR6123032_SRR6123183_3079	0.2	65	45	0.252	330986	266977
chr01	23250000	24250000	1000000	2079_SRR6123032_SRR6123183_3079	0.35714285714285715	14	11	0.252	330986	266977
chr01	24250000	26000000	1750000	2079_SRR6123032_SRR6123183_3079	0.3757197696737044	2084	1741	0.252	330986	266977
chr01	43000000	43750000	750000	2079_SRR6123032_SRR6123183_3079	0.2624113475177305	141	120	0.252	330986	266977
chr01	52750000	53500000	750000	2079_SRR6123032_SRR6123183_3079	0.1935483870967742	31	23	0.252	330986	266977
chr01	54000000	56000000	2000000	2079_SRR6123032_SRR6123183_3079	0.22727272727272727	22	18	0.252	330986	266977
chr01	67000000	68250000	1250000	2079_SRR6123032_SRR6123183_3079	0.21674876847290642	203	174	0.252	330986	266977
chr04	13000000	14000000	1000000	2079_SRR6123032_SRR6123183_3079	0.19636363636363635	825	679	0.252	330986	266977
chr08	49000000	49750000	750000	2079_SRR6123032_SRR6123183_3079	0.3744186046511628	430	342	0.252	330986	266977
chr09	32750000	33500000	750000	2079_SRR6123032_SRR6123183_3079	0.8	5	2	0.252	330986	266977
chr09	40000000	41000000	1000000	2079_SRR6123032_SRR6123183_3079	0.0	2	2	0.252	330986	266977
chr09	40250000	41000000	750000	2079_SRR6123032_SRR6123183_3079	NA	0	0	0.252	330986	266977
chr01	1000000	5750000	4750000	2080_SRR6123032_SRR6123183_3080	0.2509107468123862	2196	1773	0.252	331594	267436
chr01	6000000	9250000	3250000	2080_SRR6123032_SRR6123183_3080	0.2658119658119658	2340	1890	0.252	331594	267436
chr01	20250000	21000000	750000	2080_SRR6123032_SRR6123183_3080	0.2676056338028169	71	60	0.252	331594	267436
chr01	23250000	24250000	1000000	2080_SRR6123032_SRR6123183_3080	0.3125	16	14	0.252	331594	267436
chr01	24250000	26000000	1750000	2080_SRR6123032_SRR6123183_3080	0.35051546391752575	2037	1691	0.252	331594	267436
chr01	43000000	43750000	750000	2080_SRR6123032_SRR6123183_3080	0.2848101265822785	158	124	0.252	331594	267436
chr01	52750000	53500000	750000	2080_SRR6123032_SRR6123183_3080	0.043478260869565216	23	19	0.252	331594	267436
chr01	54000000	56000000	2000000	2080_SRR6123032_SRR6123183_3080	0.32	25	16	0.252	331594	267436
chr01	67000000	68250000	1250000	2080_SRR6123032_SRR6123183_3080	0.155	200	161	0.252	331594	267436
chr04	13000000	14000000	1000000	2080_SRR6123032_SRR6123183_3080	0.1596009975062344	802	648	0.252	331594	267436
chr08	49000000	49750000	750000	2080_SRR6123032_SRR6123183_3080	0.3493670886075949	395	317	0.252	331594	267436
chr09	32750000	33500000	750000	2080_SRR6123032_SRR6123183_3080	0.0	4	4	0.252	331594	267436
chr09	40000000	41000000	1000000	2080_SRR6123032_SRR6123183_3080	0.0	1	1	0.252	331594	267436
chr09	40250000	41000000	750000	2080_SRR6123032_SRR6123183_3080	NA	0	0	0.252	331594	267436
chr01	1000000	5750000	4750000	2081_SRR6123032_SRR6123183_3081	0.2551693796744391	2273	1813	0.253	330233	266271
chr01	6000000	9250000	3250000	2081_SRR6123032_SRR6123183_3081	0.24398480371464754	2369	1889	0.253	330233	266271
chr01	20250000	21000000	750000	2081_SRR6123032_SRR6123183_3081	0.2	55	39	0.253	330233	266271
chr01	23250000	24250000	1000000	2081_SRR6123032_SRR6123183_3081	0.25	12	12	0.253	330233	266271
chr01	24250000	26000000	1750000	2081_SRR6123032_SRR6123183_3081	0.4008830022075055	2265	1847	0.253	330233	266271
chr01	43000000	43750000	750000	2081_SRR6123032_SRR6123183_3081	0.22527472527472528	182	140	0.253	330233	266271
chr01	52750000	53500000	750000	2081_SRR6123032_SRR6123183_3081	0.1	20	18	0.253	330233	266271
chr01	54000000	56000000	2000000	2081_SRR6123032_SRR6123183_3081	0.47619047619047616	21	18	0.253	330233	266271
chr01	67000000	68250000	1250000	2081_SRR6123032_SRR6123183_3081	0.17307692307692307	208	168	0.253	330233	266271
chr04	13000000	14000000	1000000	2081_SRR6123032_SRR6123183_3081	0.19771863117870722	789	650	0.253	330233	266271
chr08	49000000	49750000	750000	2081_SRR6123032_SRR6123183_3081	0.3586387434554974	382	315	0.253	330233	266271
chr09	32750000	33500000	750000	2081_SRR6123032_SRR6123183_3081	NA	0	0	0.253	330233	266271
chr09	40000000	41000000	1000000	2081_SRR6123032_SRR6123183_3081	0.25	4	3	0.253	330233	266271
chr09	40250000	41000000	750000	2081_SRR6123032_SRR6123183_3081	NA	0	0	0.253	330233	266271
chr01	1000000	5750000	4750000	2082_SRR6123032_SRR6123183_3082	0.26706741090596825	2329	1873	0.252	331875	267654
chr01	6000000	9250000	3250000	2082_SRR6123032_SRR6123183_3082	0.2553376906318083	2295	1840	0.252	331875	267654
chr01	20250000	21000000	750000	2082_SRR6123032_SRR6123183_3082	0.1111111111111111	54	47	0.252	331875	267654
chr01	23250000	24250000	1000000	2082_SRR6123032_SRR6123183_3082	0.3333333333333333	15	13	0.252	331875	267654
chr01	24250000	26000000	1750000	2082_SRR6123032_SRR6123183_3082	0.3871415356151711	2162	1812	0.252	331875	267654
chr01	43000000	43750000	750000	2082_SRR6123032_SRR6123183_3082	0.3372093023255814	172	131	0.252	331875	267654
chr01	52750000	53500000	750000	2082_SRR6123032_SRR6123183_3082	0.1956521739130435	46	32	0.252	331875	267654
chr01	54000000	56000000	2000000	2082_SRR6123032_SRR6123183_3082	0.2962962962962963	27	17	0.252	331875	267654
chr01	67000000	68250000	1250000	2082_SRR6123032_SRR6123183_3082	0.24311926605504589	218	168	0.252	331875	267654
chr04	13000000	14000000	1000000	2082_SRR6123032_SRR6123183_3082	0.18045112781954886	798	633	0.252	331875	267654
chr08	49000000	49750000	750000	2082_SRR6123032_SRR6123183_3082	0.3684210526315789	361	298	0.252	331875	267654
chr09	32750000	33500000	750000	2082_SRR6123032_SRR6123183_3082	0.3333333333333333	6	5	0.252	331875	267654
chr09	40000000	41000000	1000000	2082_SRR6123032_SRR6123183_3082	0.5	6	4	0.252	331875	267654
chr09	40250000	41000000	750000	2082_SRR6123032_SRR6123183_3082	NA	0	0	0.252	331875	267654
chr01	1000000	5750000	4750000	2083_SRR6123032_SRR6123183_3083	0.25824175824175827	2366	1867	0.252	330667	266911
chr01	6000000	9250000	3250000	2083_SRR6123032_SRR6123183_3083	0.2578191039729501	2366	1882	0.252	330667	266911
chr01	20250000	21000000	750000	2083_SRR6123032_SRR6123183_3083	0.2	35	29	0.252	330667	266911
chr01	23250000	24250000	1000000	2083_SRR6123032_SRR6123183_3083	0.1875	16	11	0.252	330667	266911
chr01	24250000	26000000	1750000	2083_SRR6123032_SRR6123183_3083	0.36900044033465434	2271	1852	0.252	330667	266911
chr01	43000000	43750000	750000	2083_SRR6123032_SRR6123183_3083	0.3465909090909091	176	141	0.252	330667	266911
chr01	52750000	53500000	750000	2083_SRR6123032_SRR6123183_3083	0.22727272727272727	22	14	0.252	330667	266911
chr01	54000000	56000000	2000000	2083_SRR6123032_SRR6123183_3083	0.34782608695652173	23	19	0.252	330667	266911
chr01	67000000	68250000	1250000	2083_SRR6123032_SRR6123183_3083	0.13793103448275862	203	170	0.252	330667	266911
chr04	13000000	14000000	1000000	2083_SRR6123032_SRR6123183_3083	0.19330855018587362	807	659	0.252	330667	266911
chr08	49000000	49750000	750000	2083_SRR6123032_SRR6123183_3083	0.3583138173302108	427	339	0.252	330667	266911
chr09	32750000	33500000	750000	2083_SRR6123032_SRR6123183_3083	0.5	2	2	0.252	330667	266911
chr09	40000000	41000000	1000000	2083_SRR6123032_SRR6123183_3083	0.0	3	3	0.252	330667	266911
chr09	40250000	41000000	750000	2083_SRR6123032_SRR6123183_3083	NA	0	0	0.252	330667	266911
chr01	1000000	5750000	4750000	2084_SRR6123032_SRR6123183_3084	0.26918131161594516	2333	1858	0.252	330356	266976
chr01	6000000	9250000	3250000	2084_SRR6123032_SRR6123183_3084	0.26341248900615655	2274	1817	0.252	330356	266976
chr01	20250000	21000000	750000	2084_SRR6123032_SRR6123183_3084	0.0847457627118644	59	46	0.252	330356	266976
chr01	23250000	24250000	1000000	2084_SRR6123032_SRR6123183_3084	0.34782608695652173	23	16	0.252	330356	266976
chr01	24250000	26000000	1750000	2084_SRR6123032_SRR6123183_3084	0.3514109347442681	2268	1865	0.252	330356	266976
chr01	43000000	43750000	750000	2084_SRR6123032_SRR6123183_3084	0.2645161290322581	155	128	0.252	330356	266976
chr01	52750000	53500000	750000	2084_SRR6123032_SRR6123183_3084	0.42105263157894735	19	19	0.252	330356	266976
chr01	54000000	56000000	2000000	2084_SRR6123032_SRR6123183_3084	0.2631578947368421	19	15	0.252	330356	266976
chr01	67000000	68250000	1250000	2084_SRR6123032_SRR6123183_3084	0.2391304347826087	184	152	0.252	330356	266976
chr04	13000000	14000000	1000000	2084_SRR6123032_SRR6123183_3084	0.16813048933500627	797	648	0.252	330356	266976
chr08	49000000	49750000	750000	2084_SRR6123032_SRR6123183_3084	0.32564102564102565	390	306	0.252	330356	266976
chr09	32750000	33500000	750000	2084_SRR6123032_SRR6123183_3084	0.25	8	6	0.252	330356	266976
chr09	40000000	41000000	1000000	2084_SRR6123032_SRR6123183_3084	0.0	3	2	0.252	330356	266976
chr09	40250000	41000000	750000	2084_SRR6123032_SRR6123183_3084	NA	0	0	0.252	330356	266976
chr01	1000000	5750000	4750000	2085_SRR6123032_SRR6123183_3085	0.2712975098296199	2289	1843	0.252	330978	267115
chr01	6000000	9250000	3250000	2085_SRR6123032_SRR6123183_3085	0.2489777373920945	2201	1766	0.252	330978	267115
chr01	20250000	21000000	750000	2085_SRR6123032_SRR6123183_3085	0.24390243902439024	41	39	0.252	330978	267115
chr01	23250000	24250000	1000000	2085_SRR6123032_SRR6123183_3085	0.35	20	15	0.252	330978	267115
chr01	24250000	26000000	1750000	2085_SRR6123032_SRR6123183_3085	0.3665637406263785	2267	1863	0.252	330978	267115
chr01	43000000	43750000	750000	2085_SRR6123032_SRR6123183_3085	0.2391304347826087	184	142	0.252	330978	267115
chr01	52750000	53500000	750000	2085_SRR6123032_SRR6123183_3085	0.42857142857142855	28	17	0.252	330978	267115
chr01	54000000	56000000	2000000	2085_SRR6123032_SRR6123183_3085	0.5294117647058824	17	11	0.252	330978	267115
chr01	67000000	68250000	1250000	2085_SRR6123032_SRR6123183_3085	0.1943127962085308	211	178	0.252	330978	267115
chr04	13000000	14000000	1000000	2085_SRR6123032_SRR6123183_3085	0.20324189526184538	802	659	0.252	330978	267115
chr08	49000000	49750000	750000	2085_SRR6123032_SRR6123183_3085	0.41388888888888886	360	296	0.252	330978	267115
chr09	32750000	33500000	750000	2085_SRR6123032_SRR6123183_3085	0.0	7	6	0.252	330978	267115
chr09	40000000	41000000	1000000	2085_SRR6123032_SRR6123183_3085	0.0	3	2	0.252	330978	267115
chr09	40250000	41000000	750000	2085_SRR6123032_SRR6123183_3085	NA	0	0	0.252	330978	267115
chr01	1000000	5750000	4750000	2086_SRR6123032_SRR6123183_3086	0.2556423611111111	2304	1880	0.255	331379	267169
chr01	6000000	9250000	3250000	2086_SRR6123032_SRR6123183_3086	0.2719756309834639	2298	1844	0.255	331379	267169
chr01	20250000	21000000	750000	2086_SRR6123032_SRR6123183_3086	0.1282051282051282	39	32	0.255	331379	267169
chr01	23250000	24250000	1000000	2086_SRR6123032_SRR6123183_3086	0.26666666666666666	15	12	0.255	331379	267169
chr01	24250000	26000000	1750000	2086_SRR6123032_SRR6123183_3086	0.3722692822113241	2243	1839	0.255	331379	267169
chr01	43000000	43750000	750000	2086_SRR6123032_SRR6123183_3086	0.2222222222222222	162	131	0.255	331379	267169
chr01	52750000	53500000	750000	2086_SRR6123032_SRR6123183_3086	0.2962962962962963	27	22	0.255	331379	267169
